1995-02-01 0.556186839519679
1995-03-01 -78.7882036244423
1995-04-01 39.5548757945369
1995-05-01 30.1234564598591
1995-06-01 -80.603147565794
1995-07-01 -24.7851726554315
1995-08-01 -15.2840240066169
1995-09-01 37.1492692055494
1995-10-01 69.4650409421984
1995-11-01 -43.0331476781578
1995-12-01 35.7875244661374
1996-01-01 -10.8280437423428
1996-02-01 -14.4425482284854
1996-03-01 -47.0481602983125
1996-04-01 -9.16803762735574
1996-05-01 28.4086138988354
1996-06-01 -82.6326572618284
1996-07-01 25.8060989521874
1996-08-01 15.9908804992459
1996-09-01 -9.18918844502037
1996-10-01 4.92878377722841
1996-11-01 46.4255273607663
1996-12-01 -20.9386108086042
1997-01-01 24.4221765609518
1997-02-01 26.6950953134133
1997-03-01 -66.3487047814868
1997-04-01 72.9915529766798
1997-05-01 -179.007655314844
1997-06-01 111.443060701998
1997-07-01 -38.7116018718004
1997-08-01 -45.1130062841678
1997-09-01 96.0247783274664
1997-10-01 15.9994545406062
1997-11-01 -18.5824174686893
1997-12-01 -120.369553059816
1998-01-01 132.171166795314
1998-02-01 23.9000645819702
1998-03-01 -41.8756705789651
1998-04-01 -120.585274466808
1998-05-01 76.5675809276872
1998-06-01 49.089139152644
1998-07-01 38.5632523655548
1998-08-01 -96.6020990438526
1998-09-01 66.5010386557465
1998-10-01 54.4446419173168
1998-11-01 -91.8862787874709
1998-12-01 30.9658637937847
1999-01-01 57.3861025727631
1999-02-01 -22.9345241202116
1999-03-01 -17.8163319181688
1999-04-01 -160.275112414126
1999-05-01 194.657548931889
1999-06-01 -13.3649155138617
1999-07-01 -41.6944070928813
1999-08-01 -51.9448961270731
1999-09-01 94.4046888741337
1999-10-01 -26.7690806174294
1999-11-01 -23.2835701635622
1999-12-01 -51.6657835304609
2000-01-01 17.354047719815
2000-02-01 -157.968107388401
2000-03-01 158.861063584704
2000-04-01 -22.5339189382717
2000-05-01 69.6709815763361
2000-06-01 -65.7545709009973
2000-07-01 -68.3485666191482
2000-08-01 37.7481358838427
2000-09-01 75.9575561499124
2000-10-01 19.6507778040472
2000-11-01 68.7143282223649
2000-12-01 -22.032260172445
2001-01-01 -14.5884212768265
2001-02-01 -40.1364376307331
2001-03-01 56.4999974646158
2001-04-01 -6.71528636495271
2001-05-01 -11.2685972638474
2001-06-01 -56.4031877324942
2001-07-01 77.4344559588984
2001-08-01 10.667893089062
2001-09-01 43.3754540640511
2001-10-01 38.1920816227434
2001-11-01 -83.6391471719134
2001-12-01 6.07321973956507
2002-01-01 15.564887258371
2002-02-01 2.35287229821273
2002-03-01 -15.4934436840974
2002-04-01 -17.6793382164004
2002-05-01 -124.702060560181
2002-06-01 124.097626897257
2002-07-01 -28.2157992143663
2002-08-01 46.7315539981007
2002-09-01 29.5729831195605
2002-10-01 -24.3982412692186
2002-11-01 -29.8887508064821
2002-12-01 -25.3172713364282
2003-01-01 50.9060252933694
2003-02-01 -47.008272063777
2003-03-01 73.5105760820207
2003-04-01 -39.6418398195376
2003-05-01 -19.7455244533718
2003-06-01 -15.5745049425316
2003-07-01 5.62468481415088
2003-08-01 -3.34418797600211
2003-09-01 35.8248230914255
2003-10-01 -18.2360001838822
2003-11-01 -105.305861276106
2003-12-01 96.0894933356067
2004-01-01 4.05783263721666
2004-02-01 -76.858826991742
2004-03-01 59.8696262776621
2004-04-01 -68.1746387963348
2004-05-01 116.211171718787
2004-06-01 -84.7573213685016
2004-07-01 -15.7872628431547
2004-08-01 55.607605795795
2004-09-01 4.43347683762205
2004-10-01 15.536977331558
2004-11-01 -13.4301971432397
2004-12-01 3.02609092754897
2005-01-01 -24.6274429384679
2005-02-01 -84.2946128769379
2005-03-01 111.089841186315
2005-04-01 -67.5778607451255
2005-05-01 73.7935885051368
2005-06-01 -89.6734962680171
2005-07-01 -18.9468091577123
2005-08-01 96.1503546138346
2005-09-01 -30.9249601609875
2005-10-01 -73.5064443366841
2005-11-01 97.4846202246955
2005-12-01 -41.6215245408242
2006-01-01 37.9237314271978
2006-02-01 -25.6149912802631
2006-03-01 26.349841745783
2006-04-01 46.0643706625252
2006-05-01 -70.4138212389396
2006-06-01 51.8849966608913
2006-07-01 -95.4483722980127
2006-08-01 -16.0910296738642
2006-09-01 67.6503976957995
2006-10-01 3.5796351345784
2006-11-01 -52.3933824375446
2006-12-01 43.2946004956765
2007-01-01 16.939293113584
2007-02-01 -21.5030695180587
2007-03-01 8.04273732665024
2007-04-01 -2.51880165075811
2007-05-01 -35.7520092169608
2007-06-01 47.8118138503543
2007-07-01 57.2972715398213
2007-08-01 -87.9526121043971
2007-09-01 46.7723232128495
2007-10-01 2.15326869128845
2007-11-01 15.8421613855835
2007-12-01 -14.463877787849
2008-01-01 42.0029828890103
2008-02-01 9.95568252906649
2008-03-01 9.80840840672457
2008-04-01 -17.8846915264462
2008-05-01 -36.8293010164423
2008-06-01 44.433906188342
2008-07-01 -3.1665780171716
2008-08-01 30.1414889943534
2008-09-01 37.2320469229607
2008-10-01 -46.4248642859386
2008-11-01 3.49364915271879
2008-12-01 18.0956115190489
2009-01-01 -4.04141866089507
2009-02-01 -26.8085492386747
2009-03-01 7.60908286001154
2009-04-01 -18.7755191887585
2009-05-01 -51.7203529549942
2009-06-01 36.6558154324963
2009-07-01 -23.5489845671585
2009-08-01 -11.7272675487407
2009-09-01 55.4640553277601
2009-10-01 -75.3054996131092
2009-11-01 -9.55340021726085
2009-12-01 8.30811091719879
2010-01-01 24.6479553051122
2010-02-01 7.69583691721465
2010-03-01 -13.4837280389171
