"date" "delta_epu" "log_epu"
2015-05-08 2.37185004657974 4.39518962120016
2015-05-09 -1.26631114846303 4.38252650971553
2015-05-10 22.4741474354705 4.60726798407024
2015-05-11 6.42515824593879 4.67151956652962
2015-05-12 -20.871972183326 4.46279984469636
2015-05-13 -0.72904332626802 4.45550941143368
2015-05-14 -55.5558987239808 3.89995042419388
2015-05-15 28.0571834269276 4.18052225846315
2015-05-16 -36.9203957156639 3.81131830130651
2015-05-17 55.4578951437484 4.365897252744
2015-05-18 -18.7977766935993 4.177919485808
2015-05-19 -35.9987403779454 3.81793208202855
2015-05-20 20.9025461491696 4.02695754352025
2015-05-21 4.12141443978316 4.06817168791808
2015-05-22 12.1028405316702 4.18920009323478
2015-05-23 49.7550079745735 4.68675017298051
2015-05-24 -42.2381581774865 4.26436859120565
2015-05-25 -53.2669139908784 3.73169945129686
2015-05-26 30.094699645502 4.03264644775189
2015-05-27 -13.0471778378554 3.90217466937333
2015-05-28 57.4593801810236 4.47676847118357
2015-05-29 -79.8191910065528 3.67857656111804
2015-05-30 1.85190477672377 3.69709560888528
2015-05-31 75.760046374798 4.45469607263326
2015-06-01 -94.7938195310609 3.50675787732265
2015-06-02 75.6625977220461 4.26338385454311
2015-06-03 -79.8585891471359 3.46479796307175
2015-06-04 92.1469665859385 4.38626762893114
2015-06-05 -68.5706670043361 3.70056095888777
2015-06-06 44.6534168719855 4.14709512760763
2015-06-07 45.757493333878 4.60467006094641
2015-06-08 41.0421953866788 5.0150920148132
2015-06-09 -83.3805522457288 4.18128649235591
2015-06-10 -62.7081941568574 3.55420455078733
2015-06-11 15.7903029445809 3.71210758023314
2015-06-12 13.8040021476915 3.85014760171006
2015-06-13 10.1096116871369 3.95124371858143
2015-06-14 18.1519953544618 4.13276367212605
2015-06-15 -17.1950502528467 3.96081316959758
2015-06-16 -26.2726234732729 3.69808693486485
2015-06-17 22.8430516713749 3.9265174515786
2015-06-18 44.0268633678998 4.3667860852576
2015-06-19 8.93038777163415 4.45608996297394
2015-06-20 48.1759561396665 4.9378495243706
2015-06-21 -91.3212374573322 4.02463714979728
2015-06-22 13.6586941264365 4.16122409106165
2015-06-23 3.25132150384899 4.19373730610014
2015-06-24 -87.8824293034992 3.31491301306514
2015-06-25 55.2740044627063 3.86765305769221
2015-06-26 51.262204394287 4.38027510163508
2015-06-27 -49.850513937795 3.88176996225713
2015-06-28 70.7372462653769 4.58914242491089
2015-06-29 -22.6043800122531 4.36309862478836
2015-06-30 44.1086340935343 4.80418496572371
2015-07-01 -29.5525680116459 4.50865928560725
2015-07-02 -71.1373957649525 3.79728532795772
2015-07-03 -7.66649880597239 3.720620339898
2015-07-04 51.6091463611024 4.23671180350902
2015-07-05 -5.69543634387912 4.17975744007023
2015-07-06 42.6012565989828 4.60577000606006
2015-07-07 -15.4917180456325 4.45085282560373
2015-07-08 -31.7287550228352 4.13356527537538
2015-07-09 45.3339101805817 4.5869043771812
2015-07-10 -3.43968437764133 4.55250753340479
2015-07-11 69.5989138159295 5.24849667156408
2015-07-12 -74.2042458515147 4.50645421304893
2015-07-13 -12.4677609630261 4.38177660341867
2015-07-14 -16.0946243923798 4.22083035949488
2015-07-15 -9.22454141180733 4.1285849453768
2015-07-16 14.8081173639254 4.27666611901606
2015-07-17 -53.1642654284079 3.74502346473198
2015-07-18 45.6679615810624 4.2017030805426
2015-07-19 162.225955436971 5.82396263491231
2015-07-20 -198.25767090836 3.84138592582871
2015-07-21 43.3473005651646 4.27485893148035
2015-07-22 -50.3938767030206 3.77092016445015
2015-07-23 3.57423253201739 3.80666248977032
2015-07-24 28.9680075114454 4.09634256488477
2015-07-25 -87.0292536268572 3.2260500286162
2015-07-26 80.0015692852605 4.02606572146881
2015-07-27 -45.5688311435871 3.57037741003294
2015-07-28 6.87864518350678 3.639163861868
2015-07-29 34.8523047481132 3.98768690934914
2015-07-30 -41.1696237313817 3.57599067203532
2015-07-31 -19.7720795016868 3.37826987701845
2015-08-01 30.4842982201149 3.6831128592196
2015-08-02 100.584685249817 4.68895971171777
2015-08-03 -20.8559412685632 4.48040029903214
2015-08-04 -49.959777820917 3.98080252082297
2015-08-05 -20.2082362709246 3.77872015811373
2015-08-06 -72.0013085398346 3.05870707271538
2015-08-07 -185.874228978698 1.1999647829284
2015-08-08 260.246654586966 3.80243132879805
2015-08-09 61.3634348099252 4.4160656768973
2015-08-10 -0.0483383695212503 4.41558229320209
2015-08-11 -23.1244692453286 4.18433760074881
2015-08-12 -54.4385820258293 3.63995178049051
2015-08-13 -6.81680982528237 3.57178368223769
2015-08-14 44.6039742076669 4.01782342431436
2015-08-15 31.5012966168752 4.33283639048311
2015-08-16 -49.2524232608964 3.84031215787415
2015-08-17 -57.0743218690427 3.26956893918372
2015-08-18 83.7198143036939 4.10676708222066
2015-08-19 32.0471895274772 4.42723897749543
2015-08-20 -84.399785540449 3.58324112209094
2015-08-21 80.1407073287894 4.38464819537883
2015-08-22 13.4419291555846 4.51906748693468
2015-08-23 -13.4793379720318 4.38427410721436
2015-08-24 64.6033086679359 5.03030719389372
2015-08-25 14.595552664701 5.17626272054073
2015-08-26 -70.4852524732163 4.47141019580857
2015-08-27 -35.6283094403938 4.11512710140463
2015-08-28 41.9083995642969 4.5342110970476
2015-08-29 56.9003378341751 5.10321447538935
2015-08-30 -2.53567650263644 5.07785771036298
2015-08-31 -34.2010200733276 4.73584750962971
2015-09-01 -20.6263310598212 4.5295841990315
2015-09-02 1.17938538688156 4.54137805290031
2015-09-03 -48.8376454212593 4.05300159868772
2015-09-04 92.2420939652793 4.97542253834051
2015-09-05 16.6241018162149 5.14166355650266
2015-09-06 -54.6947828418428 4.59471572808423
2015-09-07 18.9604323532178 4.78432005161641
2015-09-08 -54.8041993505644 4.23627805811077
2015-09-09 -39.5321501116481 3.84095655699429
2015-09-10 36.4631184043797 4.20558774103808
2015-09-11 28.9879179858045 4.49546692089613
2015-09-12 10.2678650154999 4.59814557105113
2015-09-13 60.2283294677784 5.20042886572891
2015-09-14 -71.787839328873 4.48255047244018
2015-09-15 13.2074872318666 4.61462534475885
2015-09-16 -40.2645906003531 4.21197943875532
2015-09-17 5.44960427584638 4.26647548151378
2015-09-18 9.01051318286274 4.35658061334241
2015-09-19 29.604551380198 4.65262612714439
2015-09-20 -17.0527938746289 4.4820981883981
2015-09-21 -1.44674164320664 4.46763077196603
2015-09-22 0.640514599725961 4.47403591796329
2015-09-23 -30.1650650738326 4.17238526722496
2015-09-24 -44.8621411257526 3.72376385596744
2015-09-25 6.81233482207273 3.79188720418817
2015-09-26 68.3971245319586 4.47585844950775
2015-09-27 -6.43943791802526 4.4114640703275
2015-09-28 -68.1442672882388 3.73002139744511
2015-09-29 45.5077528045454 4.18509892549057
2015-09-30 16.8399625568778 4.35349855105934
2015-10-01 -11.9102233389486 4.23439631766986
2015-10-02 -6.24736208023817 4.17192269686748
2015-10-03 -33.6564776374815 3.83535792049266
2015-10-04 63.6395152055079 4.47175307254774
2015-10-05 -60.0343750004891 3.87140932254285
2015-10-06 83.7670326835755 4.7090796493786
2015-10-07 -81.4202802785428 3.89487684659318
2015-10-08 -62.3408571605804 3.27146827498737
2015-10-09 109.683968754557 4.36830796253294
2015-10-10 34.2482705318831 4.71079066785178
2015-10-11 -17.5184945249593 4.53560572260218
2015-10-12 19.0808170671273 4.72641389327346
2015-10-13 -122.65785417143 3.49983535155915
2015-10-14 58.378524729997 4.08362059885912
2015-10-15 -50.9310599488324 3.5743099993708
2015-10-16 36.1820081400579 3.93613008077138
2015-10-17 -3.90176880789874 3.89711239269239
2015-10-18 29.7077504499425 4.19418989719182
2015-10-19 -24.4678447352679 3.94951144983914
2015-10-20 -62.1960608345281 3.32755084149386
2015-10-21 109.705624071514 4.424607082209
2015-10-22 -45.9801891341885 3.96480519086712
2015-10-23 -2.14773356105571 3.94332785525656
2015-10-24 52.4073400986637 4.4674012562432
2015-10-25 -26.7796183363601 4.19960507287959
2015-10-26 11.8549485199877 4.31815455807947
2015-10-27 -0.641627652376808 4.3117382815557
2015-10-28 40.9257469937979 4.72099575149368
2015-10-29 -37.2655174474607 4.34834057701907
2015-10-30 -70.0022734661261 3.64831784235781
2015-10-31 18.0540921809564 3.82885876416738
2015-11-01 70.7389976354292 4.53624874052167
2015-11-02 -104.399262791255 3.49225611260912
2015-11-03 79.477279344248 4.2870289060516
2015-11-04 -47.5047254803682 3.81198165124792
2015-11-05 -31.2750529314399 3.49923112193352
2015-11-06 86.7428035609238 4.36665915754276
2015-11-07 26.7487136681849 4.63414629422461
2015-11-08 -9.78975537029392 4.53624874052167
2015-11-09 -43.1788844558476 4.10445989596319
2015-11-10 -31.5961376820545 3.78849851914265
2015-11-11 1.63846107275938 3.80488312987024
2015-11-12 -78.29958988394 3.02188723103084
2015-11-13 49.4125825059894 3.51601305609074
2015-11-14 47.5190747211851 3.99120380330259
2015-11-15 47.6312217386709 4.4675160206893
2015-11-16 5.0460953596418 4.51797697428571
2015-11-17 -36.7252078627506 4.15072489565821
2015-11-18 7.50864293061984 4.22581132496441
2015-11-19 -45.7427769737871 3.76838355522654
2015-11-20 11.8936837561239 3.88732039278777
2015-11-21 -62.8839313327214 3.25848107946056
2015-11-22 67.6281412937076 3.93476249239764
2015-11-23 -130.143583749136 2.63332665490627
2015-11-24 72.7048732235627 3.3603753871419
2015-11-25 -34.386057440538 3.01651481273652
2015-11-26 154.522581532424 4.56174062806076
2015-11-27 -75.1750348197761 3.80999027986299
2015-11-28 -2.17180818710236 3.78827219799197
2015-11-29 38.3033405366258 4.17130560335823
2015-11-30 -4.43325216444004 4.12697308171383
2015-12-01 -25.0162832041426 3.8768102496724
2015-12-02 -1.37674264659742 3.86304282320643
2015-12-03 -20.7203223170692 3.65583960003574
2015-12-04 -11.1985917972057 3.54385368206368
2015-12-05 25.5448453300349 3.79930213536403
2015-12-06 50.7731520268424 4.30703365563245
2015-12-07 -37.8153533137882 3.92888012249457
2015-12-08 -14.537253930185 3.78350758319272
2015-12-09 26.3221125087719 4.04672870828044
2015-12-10 11.6519832588875 4.16324854086931
2015-12-11 54.4297711735646 4.70754625260496
2015-12-12 -58.5586523349884 4.12195972925507
2015-12-13 37.740539783604 4.49936512709111
2015-12-14 -46.035710990848 4.03900801718263
2015-12-15 31.7700809506957 4.35670882668959
2015-12-16 8.99344510702624 4.44664327775985
2015-12-17 16.1123534075503 4.60776681183536
2015-12-18 -14.7622397897523 4.46014441393783
2015-12-19 -31.241707515062 4.14772733878721
2015-12-20 -12.6132696929777 4.02159464185744
2015-12-21 34.8485921798044 4.37008056365548
2015-12-22 -2.44586108753992 4.34562195278008
2015-12-23 -2.5071865207952 4.32055008757213
2015-12-24 -25.3405445276684 4.06714464229545
2015-12-25 9.53257489742549 4.1624703912697
2015-12-26 64.6864379434797 4.8093347707045
2015-12-27 -3.56039431724895 4.77373082753201
2015-12-28 -10.6619240003734 4.66711158752827
2015-12-29 -58.7034997103879 4.0800765904244
2015-12-30 42.4388891442064 4.50446548186646
2015-12-31 -41.4463669078495 4.09000181278796
2016-01-01 54.2880811766663 4.63288262455463
2016-01-02 -36.4164675387745 4.26871794916688
2016-01-03 82.9012051780308 5.09773000094719
2016-01-04 -42.5462071426604 4.67226792952059
2016-01-05 -70.575673880837 3.96651119071222
2016-01-06 -55.206858230004 3.41444260841218
2016-01-07 61.8026550091837 4.03246915850401
2016-01-08 9.8046600022915 4.13051575852693
2016-01-09 17.260294104208 4.30311869956901
2016-01-10 44.840038275422 4.75151908232323
2016-01-11 -57.5594533108704 4.17592454921452
2016-01-12 3.35328201080811 4.2094573693226
2016-01-13 65.8999732282545 4.86845710160515
2016-01-14 -57.9094151794688 4.28936294981046
2016-01-15 -8.25829582585733 4.20677999155189
2016-01-16 71.9386145917917 4.92616613746981
2016-01-17 -8.86944623827386 4.83747167508707
2016-01-18 -57.4369352077348 4.26310232300972
2016-01-19 14.2396667849305 4.40549899085902
2016-01-20 -15.4293140116693 4.25120585074233
2016-01-21 45.1091045976484 4.70229689671881
2016-01-22 -47.6485571754408 4.22581132496441
2016-01-23 11.3438280353416 4.33924960531782
2016-01-24 -21.002064124222 4.1292289640756
2016-01-25 -10.8889815163998 4.0203391489116
2016-01-26 33.7522858762979 4.35786200767458
2016-01-27 -69.4043984156019 3.66381802351856
2016-01-28 42.417306473136 4.08799108824993
2016-01-29 -36.2056726184978 3.72593436206495
2016-01-30 65.383973755564 4.37977409962059
2016-01-31 16.9566201406833 4.54934030102742
2016-02-01 66.1238151212609 5.21057845224003
2016-02-02 -44.0656830651449 4.76992162158858
2016-02-03 -47.2500170202586 4.297421451386
2016-02-04 -59.0456529725675 3.70696492166032
2016-02-05 1.65574758971547 3.72352239755748
2016-02-06 64.5292343144176 4.36881474070165
2016-02-07 -26.9648488200337 4.09916625250131
2016-02-08 38.1120751340087 4.4802870038414
2016-02-09 -83.2229544247721 3.64805745959368
2016-02-10 70.6597978284068 4.35465543787775
2016-02-11 31.1139369926777 4.66579480780453
2016-02-12 -35.3252236661231 4.3125425711433
2016-02-13 -50.5657883838455 3.80688468730484
2016-02-14 90.0842087008342 4.70772677431318
2016-02-15 -49.8120871755994 4.20960590255719
2016-02-16 -32.6599846199536 3.88300605635765
2016-02-17 80.5033607452732 4.68803966381039
2016-02-18 7.6950813625146 4.76499047743553
2016-02-19 -31.2388890092048 4.45260158734348
2016-02-20 -6.2606783020426 4.38999480432306
2016-02-21 -2.79158074588732 4.36207899686419
2016-02-22 -33.8872462475424 4.02320653438876
2016-02-23 2.56175125315306 4.04882404692029
2016-02-24 8.24951180931706 4.13131916501346
2016-02-25 -7.95342172101572 4.0517849478033
2016-02-26 -31.7215367772253 3.73456958003105
2016-02-27 110.575177639553 4.84032135642658
2016-02-28 -25.5966310152407 4.58435504627417
2016-02-29 -39.8647478038098 4.18570756823607
2016-03-01 -28.6769802356583 3.89893776587949
2016-03-02 -16.9876522132722 3.72906124374677
2016-03-03 15.456228715968 3.88362353090645
2016-03-04 -3.90232017957364 3.84460032911071
2016-03-05 100.805473957775 4.85265506868846
2016-03-06 -12.961296210548 4.72304210658298
2016-03-07 -62.8864224917979 4.094177881665
2016-03-08 25.50672634845 4.3492451451495
2016-03-09 -49.9310332034778 3.84993481311472
2016-03-10 -44.1430856270131 3.40850395684459
2016-03-11 -3.2282561252615 3.37622139559198
2016-03-12 85.0466353617835 4.22668774920981
2016-03-13 45.7570843097241 4.68425859230705
2016-03-14 -69.4534079215057 3.989724513092
2016-03-15 -16.9159118152687 3.82056539493931
2016-03-16 6.42919424160651 3.88485733735538
2016-03-17 -19.4479007117704 3.69037833023767
2016-03-18 37.8306485203851 4.06868481544152
2016-03-19 -57.7037530857296 3.49164728458423
2016-03-20 81.0930216216328 4.30257750080056
2016-03-21 19.5564112429012 4.49814161322957
2016-03-22 -48.7722285945228 4.01041932728434
2016-03-23 46.6690188636234 4.47710951592057
2016-03-24 -56.2091001512629 3.91501851440794
2016-03-25 -32.0724502783876 3.59429401162407
2016-03-26 52.2464145434932 4.116758157059
2016-03-27 -13.8011519587946 3.97874663747105
2016-03-28 68.3370828958787 4.66211746642984
2016-03-29 -41.6196964752952 4.24592050167689
2016-03-30 58.2073184414486 4.82799368609138
2016-03-31 -123.287561179191 3.59511807429946
2016-04-01 -17.8703726832446 3.41641434746702
2016-04-02 69.5278853089698 4.11169320055671
2016-04-03 49.4376580674214 4.60606978123093
2016-04-04 -94.5332633063272 3.66073714816766
2016-04-05 -41.3857126889858 3.2468800212778
2016-04-06 34.1350024686208 3.58823004596401
2016-04-07 -22.438845084562 3.36384159511839
2016-04-08 4.56545893584641 3.40949618447685
2016-04-09 -42.3309323766391 2.98618686071046
2016-04-10 120.800303648136 4.19418989719182
2016-04-11 42.2019135911492 4.61620903310331
2016-04-12 -107.640980200352 3.53979923109978
2016-04-13 9.09213088406204 3.6307205399404
2016-04-14 -56.6395474920801 3.0643250650196
2016-04-15 89.0182552014699 3.9545076170343
2016-04-16 46.0953793725817 4.41546141076012
2016-04-17 43.1085094803242 4.84654650556336
2016-04-18 -70.2142743468523 4.14440376209484
2016-04-19 -111.620429840334 3.02819946369149
2016-04-20 69.2663036275494 3.72086249996699
2016-04-21 -18.6592164080469 3.53427033588652
2016-04-22 118.681447469793 4.72108481058445
2016-04-23 -37.3908453346312 4.34717635723814
2016-04-24 -29.0187581559803 4.05698877567833
2016-04-25 3.45184317236082 4.09150720740194
2016-04-26 -19.1152006841476 3.90035520056046
2016-04-27 -15.3914635921996 3.74644056463847
2016-04-28 -73.5819678590726 3.01062088604774
2016-04-29 99.5074595243039 4.00569548129078
2016-04-30 -19.83665469773 3.80732893431348
2016-05-01 31.3170585385472 4.12049951969895
2016-05-02 16.6116930170271 4.28661644986922
2016-05-03 -47.1104344821921 3.8155121050473
2016-05-04 -2.90523225945023 3.7864597824528
2016-05-05 -25.8923478747627 3.52753630370517
2016-05-06 -8.3918206159066 3.44361809754611
2016-05-07 40.0340176967909 3.84395827451402
2016-05-08 20.886960750515 4.05282788201917
2016-05-09 3.70065247250482 4.08983440674421
2016-05-10 5.28240157564364 4.14265842250065
2016-05-11 -14.6294268638754 3.9963641538619
2016-05-12 -6.80741759698789 3.92828997789202
2016-05-13 16.2213884944145 4.09050386283616
2016-05-14 -65.5227167521144 3.43527669531502
2016-05-15 116.014613921819 4.59542283453321
2016-05-16 -17.9115553382497 4.41630728115071
2016-05-17 -47.2398086860247 3.94390919429047
2016-05-18 -47.5676411292154 3.46823278299831
2016-05-19 60.1306660304815 4.06953944330313
2016-05-20 -81.3753264414831 3.2557861788883
2016-05-21 74.4613937157261 4.00040011604556
2016-05-22 72.7076194326501 4.72747631037206
2016-05-23 22.6094683102518 4.95357099347458
2016-05-24 -76.3007573511935 4.19056341996264
2016-05-25 -24.878745638515 3.94177596357749
2016-05-26 -80.3242891391832 3.13853307218566
2016-05-27 -18.2581668643516 2.95595140354215
2016-05-28 75.8108349102088 3.71405975264423
2016-05-29 27.9543239776334 3.99360299242057
2016-05-30 -41.3980524243582 3.57962246817699
2016-05-31 29.5529062475255 3.87515153065224
2016-06-01 0.414165015298584 3.87929318080523
2016-06-02 -8.58285115012167 3.79346466930401
2016-06-03 20.8764604010284 4.00222927331429
2016-06-04 86.9603617901502 4.8718328912158
2016-06-05 15.1060300275961 5.02289319149176
2016-06-06 -10.6055887801424 4.91683730369033
2016-06-07 -6.53540643613901 4.85148323932894
2016-06-08 -101.396828607586 3.83751495325308
2016-06-09 6.78861758661746 3.90540112911926
2016-06-10 35.2902991063603 4.25830412018286
2016-06-11 1.57196219393638 4.27402374212223
2016-06-12 -10.0098117229787 4.17392562489244
2016-06-13 -7.60871734160835 4.09783845147636
2016-06-14 32.9281044568426 4.42711949604478
2016-06-15 -5.17399040926945 4.37537959195209
2016-06-16 31.6610285988563 4.69198987794065
2016-06-17 -42.8887554930933 4.26310232300972
2016-06-18 24.8745705747 4.51184802875672
2016-06-19 -51.0898814134171 4.00094921462255
2016-06-20 55.0609201916894 4.55155841653944
2016-06-21 37.2792508959801 4.92435092549924
2016-06-22 6.45839416176734 4.98893486711692
2016-06-23 -15.8224005214894 4.83071086190202
2016-06-24 91.501298054235 5.74572384244437
2016-06-25 62.8534073507357 6.37425791595173
2016-06-26 -59.7441855612121 5.77681606033961
2016-06-27 -23.8380038271401 5.53843602206821
2016-06-28 -6.33541773927551 5.47508184467545
2016-06-29 -48.7169437686465 4.98791240698899
2016-06-30 -42.273122921726 4.56518117777173
2016-07-01 11.8985014442861 4.68416619221459
2016-07-02 5.62339430336065 4.7404001352482
2016-07-03 26.1059860912607 5.0014599961608
2016-07-04 -56.4590125604412 4.43686987055639
2016-07-05 5.19911930313173 4.48886106358771
2016-07-06 73.1710954335475 5.22057201792318
2016-07-07 -45.2348045498795 4.76822397242439
2016-07-08 -10.8092228362323 4.66013174406207
2016-07-09 16.6099827035911 4.82623157109798
2016-07-10 51.6102680866834 5.34233425196481
2016-07-11 -80.8982353767192 4.53335189819762
2016-07-12 20.2144549466047 4.73549644766367
2016-07-13 -66.783815070407 4.0676582969596
2016-07-14 -9.52930625252875 3.97236523443431
2016-07-15 -43.4308670054955 3.53805656437935
2016-07-16 94.551079984949 4.48356736422884
2016-07-17 66.6539975154008 5.15010733938285
2016-07-18 -42.4579656731025 4.72552768265183
2016-07-19 -103.940201673451 3.68612566591732
2016-07-20 13.9685642691765 3.82581130860908
2016-07-21 -19.8009704003734 3.62780160460535
2016-07-22 45.3795384794252 4.0815969893996
2016-07-23 -36.8268854883352 3.71332813451625
2016-07-24 62.1868912800837 4.33519704731708
2016-07-25 2.58612809206014 4.36105832823768
2016-07-26 -32.8589169733672 4.03246915850401
2016-07-27 77.8413537068609 4.81088269557262
2016-07-28 -47.5292746672329 4.33558994890029
2016-07-29 2.31680588342345 4.35875800773453
2016-07-30 15.7908779662161 4.51666678739669
2016-07-31 24.9431062697686 4.76609785009437
2016-08-01 -44.8743078781076 4.3173547713133
2016-08-02 -30.0251289434645 4.01710348187865
2016-08-03 -36.5147381869315 3.65195610000934
2016-08-04 10.0836679848251 3.75279277985759
2016-08-05 74.0663416500501 4.49345619635809
2016-08-06 -15.472857982936 4.33872761652873
2016-08-07 -23.5093007399536 4.10363460912919
2016-08-08 58.6152422578777 4.68978703170797
2016-08-09 -56.7989442704569 4.1217975890034
2016-08-10 28.1990537451993 4.40378812645539
2016-08-11 -63.7022133684387 3.76676599277101
2016-08-12 37.6368733620525 4.14313472639153
2016-08-13 -13.3259320795882 4.00987540559565
2016-08-14 91.5274619143384 4.92515002473903
2016-08-15 -41.0342278831334 4.5148077459077
2016-08-16 14.3808415786017 4.65861616169372
2016-08-17 -23.2572641603062 4.42604352009066
2016-08-18 -33.6209113346441 4.08983440674421
2016-08-19 -6.14516001998737 4.02838280654434
2016-08-20 -4.38531103294473 3.98452969621489
2016-08-21 -18.2321556793954 3.80220813942094
2016-08-22 -11.6082473503624 3.68612566591732
2016-08-23 1.41881658222842 3.7003138317396
2016-08-24 6.62208669399411 3.76653469867954
2016-08-25 65.2426383787403 4.41896108246694
2016-08-26 34.5262033375747 4.76422311584269
2016-08-27 17.1688632057628 4.93591174790032
2016-08-28 -47.8313926379363 4.45759782152096
2016-08-29 1.33550223473273 4.47095284386828
2016-08-30 -63.1930731324628 3.83902211254366
2016-08-31 -1.081559320862 3.82820651933504
2016-09-01 -17.7028932405111 3.65117758692992
2016-09-02 5.8729234376087 3.70990682130601
2016-09-03 -126.842972944535 2.44147709186066
2016-09-04 188.278800595467 4.32426509781533
2016-09-05 65.253760774447 4.9768027055598
2016-09-06 -156.631527699056 3.41048742856925
2016-09-07 -31.1747404941028 3.09874002362822
2016-09-08 19.8577227546543 3.29731725117476
2016-09-09 27.6431895685542 3.57374914686031
2016-09-10 -7.39137953011504 3.49983535155915
2016-09-11 41.5781189379122 3.91561654093828
2016-09-12 -23.8303723195806 3.67731281774247
2016-09-13 53.7034536874327 4.2143473546168
2016-09-14 -85.1544360941954 3.36280299367484
2016-09-15 5.85237592824774 3.42132675295732
2016-09-16 36.694544503465 3.78827219799197
2016-09-17 -50.7736992737042 3.28053520525493
2016-09-18 130.238937178584 4.58292457704077
2016-09-19 -27.2931145266722 4.30999343177405
2016-09-20 -23.381284017962 4.07618059159443
2016-09-21 -62.9054278043874 3.44712631355056
2016-09-22 72.4333598889069 4.17145991243962
2016-09-23 -6.53514832972819 4.10610842914234
2016-09-24 56.6253006386072 4.67236143552841
2016-09-25 -69.1372225635546 3.98098920989287
